+1.7346388 -13.8627752 -1.2012695 +0.1736881 -1.8851534 -0.4335439 +0.4816363 -0.4487810 -1.7857303 -2.1885634
+1.5181972 -14.4186412 -0.7893372 -1.4965273 -2.2523384 -0.2677997 -7.2925878 -0.5865150 +2.3749861 -0.0415998
+1.2990804 -5.3489081 +1.1578936 +0.4242414 +0.8266472 -0.3443925 +1.6280712 -0.8440687 -27.8662744 -10.0702255
+2.4385986 -4.2343564 -4.2572718 +2.6980658 +0.6098605 -0.0866427 +12.1311489 +0.8395319 +2.5863892 -5.7429166
+2.4772867 -1.9142765 +0.4131300 +4.3449161 -0.0861752 -0.1467902 +0.7348622 -0.0217998 -20.8145139 -6.1645089
+0.8725619 -5.0398767 -5.2403001 +1.6941464 +1.4652993 +0.1064441 +7.6126035 +0.7266158 +0.6235003 -6.3462654
+1.3779712 -1.7722185 -0.4577195 +0.0335878 -0.6123993 -0.3344070 +22.2814081 -2.5027566 -0.6646027 -1.7634808
+1.1882705 -11.5844320 -0.9183870 -0.0608753 -1.0838844 -0.3401344 -0.0169685 -1.5974715 +0.1988369 -2.0123661
+1.6851329 -4.0972492 +0.9490452 +1.8501353 +0.0246666 -0.3987712 +25.4530870 -1.5592011 +3.1730696 +2.9500536
+1.0540418 -3.2289360 -4.4865619 +4.4920046 +0.7748632 +0.1167869 +14.8443470 +1.3913778 +1.4788183 -6.0091619
+1.6652008 +4.9402338 +1.3137483 +1.7078748 +0.5820022 -0.1851272 +26.2146565 -2.6669994 +1.0871872 +1.6801540
+2.1749491 -4.3236556 +0.1442754 +1.7889968 -0.1065682 -0.1299651 +1.9205987 -1.0922346 -21.1912825 -4.7065332
+1.2303520 -2.3461329 -4.6472468 +1.9982336 +1.8884889 -0.0848368 +12.8538833 +1.5055877 +3.7377784 -7.1633478
+1.9310955 -1.3522472 +0.3360279 +2.1985392 +0.3904550 -0.4448864 +22.1741530 -2.0125265 -1.3009894 -1.3149967
+1.3133515 -2.4980224 -4.5274198 +1.1049044 +0.0627853 -0.2706521 +12.3127610 +1.1083099 +3.0845227 -8.5901576
+1.6531277 -12.3204736 -1.0589164 -0.9500883 -1.3349507 -0.5191558 +1.3680674 -0.2083178 +2.0891580 -2.1958083
+1.2358474 +2.2808521 +1.1050609 +2.9973905 +0.6607425 -0.0333640 +5.5018674 -0.2154885 -23.8095104 -5.3605534
+2.6085496 -4.6435362 -4.8076004 +0.6256438 +0.4438947 -0.2006901 +12.8639430 +2.3952336 +5.6463050 -9.4709080
+1.2889148 +3.7186863 +0.8290648 +1.9082755 -0.4213253 -0.3317930 +21.1609830 -1.9794415 -2.1904632 +5.3696595
+3.0053703 -3.8696271 -4.8267911 +0.3300859 +0.5316030 -0.0084729 +3.5800987 +1.0000442 +6.3373140 -8.4123085
+2.2643139 +1.3460217 -0.0529069 +1.7981695 -0.1605760 -0.3440797 +26.5055807 -1.3869410 -0.9684228 +3.1252012
+1.7792470 -2.5261256 -0.5421728 +0.8268241 +0.3015487 -0.1452227 +27.4472967 -1.7624404 -6.0569119 -0.0585239
+1.0597549 +1.7429176 -0.1931336 +1.4763292 +0.1963067 -0.1574227 +23.4841177 -1.8566216 +0.5010767 +2.6496227
+1.4145330 -2.5953495 +1.0460629 +2.2863465 +0.5327334 -0.0939812 +5.8859629 -0.1228727 -27.6441302 -9.6107282
+1.7571808 -2.2756309 -4.3331848 +0.8101199 +0.0600970 -0.1324038 +6.9953661 +1.1894239 +0.6687561 -6.8252472
+0.5937657 -1.3810202 +0.6318479 +0.9258658 +0.2462625 -0.0186000 +0.8230740 +0.0470532 -25.3761371 -7.7694648
+0.1758969 -3.9499341 +1.2350203 +1.7344993 +0.4253327 -0.0948597 +0.4261063 -0.6050595 -24.4601528 -8.0048834
+7.7941360 +3.5128809 -0.7333926 +1.7769304 -0.6057114 -0.4092814 +0.8353886 -0.1942467 -0.8022629 +0.6882033
+1.8318582 +2.6943021 +0.4328413 +2.7124973 -0.1550669 -0.0719917 +19.6051637 -1.6868754 -1.8202318 +0.5619463
+1.3480702 -4.6317318 +0.8496662 +1.0865003 +0.3458310 -0.2713038 +25.6053961 -2.6656356 +2.5140947 +1.9879967
+6.7579334 -1.0846974 -0.0779721 +1.7936179 -1.1652192 -0.1936344 +3.0704929 +0.0753900 -3.8977658 +0.7959210
+1.8342396 -16.2857999 -1.3951337 -0.3087610 -0.6578644 -0.5456683 -0.6595688 -0.7367171 +0.8924907 -2.9781428
+6.3079682 +2.4440455 -0.2031854 +2.6394287 -0.0257286 -0.2603425 +0.6042827 -0.6202044 -0.8009430 +0.6077584
+1.2894578 -13.5800974 -0.9705148 -0.8222972 -1.7245056 -0.3556491 +3.3043031 -0.5296457 -1.2319439 -0.3972899
+7.1252436 +1.3751713 -0.5936552 +2.0782897 -0.0213235 -0.2741305 +4.8483763 -1.5912884 +2.9099627 -0.8875229
+1.1616119 -0.1818365 -0.2183151 +1.4529124 -0.1376022 -0.2909598 +22.3128947 -2.6228837 -4.9852353 +2.6552067
+7.7732928 +0.5670566 -1.0868833 +2.8562610 -0.7550961 -0.2337895 +4.6826414 +0.2124573 -2.6242229 -0.7447339
+7.2520511 -2.4784770 -0.4006089 +2.5714388 -1.0052243 -0.1291982 +3.2062611 -0.0323939 +1.9653926 +0.6418668
+0.8803947 +1.5854622 +0.9638113 +2.2231269 -0.3038494 -0.2827968 +21.6774916 -2.0990121 -0.4241595 +2.3610704
+2.0796138 -0.9642542 +0.4193900 +1.3261480 +1.2013933 -0.0049580 +5.0596484 +0.5039673 -25.1917445 -6.6522032
+2.0727019 -1.5927379 -4.5449492 +1.0665242 -0.1776055 +0.2796158 +13.0616855 +1.2692369 +7.2222663 -4.5293526
+1.5368637 -15.5444459 +0.1997993 -0.7359797 -1.4244019 -0.3746823 +3.1254254 -0.5752039 -6.0819868 -0.3647072
+7.4888471 +0.9040060 -0.6608710 +0.2239857 -0.5563980 -0.3390357 +0.4428706 +0.3842050 -0.3035297 -1.2124250
+7.9035350 +0.0352486 -0.6580396 +3.5828047 -1.0191932 -0.1284390 +1.8161538 +0.7500096 -6.1797484 +4.1958102
+2.1745665 -1.4509906 +0.1333892 +2.4835919 +1.1016980 -0.2334045 +0.9930373 +0.0902383 -21.8517695 -7.7844059
+2.2748138 -4.8313079 +0.4216849 +1.3776239 +0.2176335 -0.1265105 +1.9969059 +0.0204792 -16.1176518 -6.5317976
+6.4419688 -2.5172986 +0.0450384 +1.4815071 -0.3441817 -0.3649079 +3.1849109 +0.3147937 -0.5612795 -1.1719072
+1.7836527 -2.4042922 +0.8577396 +0.9943887 -0.9748680 -0.1629587 +26.4128021 -2.1534267 -2.4750788 +0.0200649
+6.6592074 +1.5232264 +0.3202839 +1.1879427 -0.5868640 -0.3054609 +3.7031694 +0.0625029 -2.7125659 +1.3800973
+1.1152958 -1.0474261 -0.2658824 +3.0900182 -1.2503720 +0.0027571 +25.7924613 -1.2501246 -2.1372251 -0.2168799
+1.0504641 +0.7665569 -0.2469044 +1.0325064 +0.1396338 -0.1346016 +25.6044909 -2.7774367 -5.2008240 -0.7526186
+2.2366683 +1.3058394 -0.7786915 +0.3769682 -0.3778569 -0.1486991 +25.4931866 -2.7679575 -4.8278423 -0.0608537
+2.7788676 -0.4070479 -0.1496790 +1.1285020 +0.1576667 -0.1824674 +1.3768514 -0.3891387 -21.1085515 -7.6114538
+2.7369421 -0.9676315 -4.8747084 +2.9550070 -0.2074979 +0.0077228 +6.7832294 +1.5582897 +4.7952581 -2.8145672
+8.3710570 +0.1411809 -1.2310631 +2.3443606 -1.1081582 -0.2888641 +1.1065297 -0.2081969 -0.4711777 +4.0711687
-0.1426566 -1.4085179 +0.0303621 +1.6965198 +0.5836631 -0.2980031 +28.0605486 -1.9629098 -1.9008841 +0.4474487
+1.8743044 -14.4179079 -0.7168452 +0.1815018 -1.0724993 -0.5014114 +1.7552941 -1.0664375 +1.7411635 -0.5247402
+6.9221035 -0.5902774 -1.5832955 +2.1655241 -0.4285224 -0.4170107 +2.8754342 -0.1038096 -5.2572921 +1.5421187
+7.1255083 -0.5216490 +0.2844650 +2.1067109 -0.0162350 -0.3079366 +6.2664471 -0.2333680 -3.5843622 +1.3072376
+2.0139179 -5.3659015 +0.3945728 +0.5297796 +0.3507159 -0.0295199 +4.8733621 -0.6010515 -23.8395981 -9.3030239
+1.7680086 -1.9564873 +0.7693318 +2.2686316 +0.1849313 +0.0160505 +2.8520732 -0.0726222 -21.1625221 -6.4165815
+1.4668210 -13.0879546 -0.7486063 -0.7488668 -2.2719348 -0.1520709 +0.5567810 -0.1820083 -3.1653414 +0.8341213
+1.2235503 -17.2911977 -1.0367032 -0.4198537 -1.6347924 -0.4001893 +4.7912684 -1.5403938 +2.1312315 -0.5298272
+1.6081715 -14.0453098 -0.4950692 -0.4647552 -1.3549468 -0.5926598 -2.2259342 -0.4753054 -3.1286173 +0.1232192
+6.8520558 +0.9007753 +0.8159708 +2.5700965 -0.1335709 -0.1185980 +3.1228990 +0.4511942 -0.7808073 -0.7207327
+1.9542245 -2.6553306 +0.2140121 +1.7738378 +0.8529974 -0.2620933 +2.0966563 -0.9000462 -25.0029213 -5.2384531
+6.9209275 +0.5191602 -0.9549093 +1.8181689 -0.1936359 -0.5486839 +7.5631584 +0.1580597 -1.0931414 -1.0843390
+1.0871786 -1.3126460 -5.2121687 +0.6220273 +0.3441299 +0.0918101 +11.9344191 +1.9215985 +3.7377359 -7.7231006
+1.2444223 -4.3039019 +0.8138152 +2.8244036 +0.2913920 -0.3941648 +27.8692509 -2.7297169 -0.8856137 +3.0444008
+1.9712378 -1.1004953 -0.1637684 +1.8225696 +0.3450946 -0.1143609 +5.0140169 -0.1113059 -22.4341220 -7.1778559
+2.0826478 -3.5484649 +0.8172969 +2.0602440 +0.5921760 -0.1105662 +4.9198544 -0.8306475 -21.3657434 -8.4286355
+1.8075862 -0.2692782 +0.3697966 -0.0848509 -0.0308747 -0.2495370 +20.0537283 -2.0779115 -0.7871587 +3.5460964
+1.2850577 -18.0079234 -1.5561099 -0.2667123 -0.7265808 -0.3046402 +4.2497122 -0.1529916 -1.6249525 -0.2322182
+1.1994188 -1.5137119 -5.9609006 -1.3575759 +0.7011372 -0.0955365 +7.9723651 +1.0697697 +2.7966970 -7.4031325
+1.0169009 -1.1317952 +1.1107826 +3.1807685 +0.3245465 -0.0565134 +5.3421973 +0.5317337 -24.5895505 -6.4928332
+1.5727478 -11.9834579 -0.7896293 -1.0760242 -1.9307440 -0.1743250 +5.1904736 -1.6857222 -5.8734674 -0.1732154
+2.3522363 -1.1101360 +1.1569020 +0.4727932 -0.3037578 -0.2376028 +1.3276215 -0.6031452 -25.6003246 -8.5756617
+1.1813441 -4.6363120 +1.1496458 +2.2168979 -0.1800354 -0.1551437 +7.3291665 -0.6291772 -25.3705981 -7.5053638
+1.4885940 -1.0682501 +1.0224537 +2.5713988 +0.1667414 -0.2231937 +25.2682838 -3.0787942 -2.1535718 -1.2110146
+1.8128788 -18.3928121 -0.7885091 +1.4988314 -1.4835536 -0.5539103 -0.4204343 -1.2514067 -0.4027317 -0.9555989
+2.2226080 +1.5692205 +1.2041573 +2.2034656 -0.4362237 -0.0702178 +6.2243174 -0.8052376 -19.5579798 -9.8905068
+7.4129623 -2.7181309 +0.6821723 +1.9637634 +0.0360769 -0.3235144 +3.1758937 +0.2101618 +0.8826501 +0.6718106
+6.8474746 -1.3527214 +0.5088104 +1.0855925 -0.5136265 -0.3665588 -0.7568570 -0.5773485 +1.2725526 +2.6002041
+1.1620296 -17.4443147 -1.4513293 -1.0545840 -1.3714281 -0.3497542 +1.5469243 -0.6033307 -3.2094182 +1.9751449
+7.0212693 -4.0888912 -0.3672274 +1.1366847 -0.3919494 -0.3776417 +7.2504846 +0.5048430 -0.6267280 +0.9046107
+1.8973462 -1.4019447 -0.1967072 +2.8513133 +0.1175967 -0.2439399 +4.0112266 +0.0611191 -23.2387609 -9.1025109
+1.9914124 -13.9848107 -1.3885622 +0.5894202 -0.9194532 -0.4439362 +2.2071383 -1.2609907 -1.6239302 +1.3365254
+1.2555120 -3.3838968 +1.6888184 +1.1319620 -0.4968578 +0.0218210 +2.0731502 +0.3548317 -17.3813426 -8.2492825
+1.2078770 -2.5265081 -0.4738005 +0.6284185 +1.1928024 -0.2062453 +1.2588059 +0.3750554 -26.2646975 -7.7100274
+2.7333196 -0.4472450 -0.1111530 +1.2277213 +0.4173139 -0.2968252 +25.8335615 -1.2719020 -3.2327056 +3.5835308
+1.3579015 +1.6777701 +0.1164356 +3.3924629 +0.1696519 -0.1983932 +17.8608160 -0.9058571 -6.5710082 +2.6532108
+1.4488130 +1.0019707 -5.3767533 +2.9751021 +0.6856051 +0.0444014 +10.7767529 +1.1142273 +9.9763947 -5.9535481
+0.6509347 +0.1357342 -0.7171420 +0.4275072 +0.4068459 -0.2684805 +20.0136804 -2.0254141 +0.5041418 -0.1494284
+7.0106952 +0.1548693 -0.4081452 +1.9161376 -0.7174959 -0.3316527 -1.8788378 +0.2360866 +0.4274304 -0.7571914
+2.0218992 -1.2620066 -0.2189392 +1.0947635 -0.1589725 -0.0969455 +0.6654426 +0.2451306 -19.9779305 -6.8729736
+1.1590117 -2.9758250 -5.4124831 +2.4904739 +0.6306552 -0.0360667 +11.8385973 +0.7684878 -2.2020700 -5.6243808
+3.4295836 -0.5643720 +0.0290655 +1.8151192 +0.0383228 -0.0716084 +7.4663967 +0.0383216 -24.7473546 -6.6839711
+8.0054490 +0.7482076 -0.0542115 +2.7722294 -1.0978373 -0.2917900 +3.4003127 +0.5303814 -3.6644958 +1.5023078
+7.2030479 +4.7996172 +0.6759581 +0.7136140 -0.2402027 -0.4282975 +5.7599067 +0.1107441 -4.5678975 +2.7471552
+7.5606183 +1.1630204 -0.3714304 +1.3467310 -0.2356053 -0.0772986 +1.1509404 -0.5556104 -4.4445701 +0.6321692
+7.0124210 +0.9526124 -0.5170121 +0.1039114 +0.4021284 -0.0115772 +8.9410632 -0.4167013 -2.9576479 +0.0572348
+1.7959029 -12.6305098 -0.6050978 -0.5453161 -0.6640218 -0.4032952 -0.8426787 -0.3212432 +3.4109770 -0.0047347
+1.1560856 -0.2356097 -0.9648316 +0.6652283 -0.6131343 -0.3335211 +21.4576000 -2.6059295 +0.0052937 -1.6431357
+1.5705124 +1.3147905 -4.0898181 +1.2007714 +0.1232907 +0.1529608 +13.0750657 +2.1831200 -1.8473443 -6.0017530
+0.5848950 -3.4337478 -0.0762595 +1.8391705 +0.6436238 -0.0442493 +3.5439819 -0.1198311 -16.3928040 -7.9697195
+2.3681397 -6.1959198 -4.7549354 +1.8585801 +0.2898435 -0.1459958 +16.9648821 +1.3284400 -1.5183794 -7.6549509
+1.3177207 -11.2038207 -1.4456442 +1.0368769 -0.7918681 -0.3532923 +0.7152356 -0.9456815 -1.8224168 +0.8338797
+2.3355133 -16.7405163 -0.4060155 -0.7376201 -1.5493164 -0.3677723 +3.7365926 -1.2564282 +1.8036353 +1.1574139
+1.2256273 -0.4780911 -4.2459856 +1.8081061 +1.0443300 +0.0444655 +3.7779511 +1.1970433 +5.0754485 -2.9803220
+6.6382726 +1.0552767 -0.1310160 +1.7958708 -0.6063684 -0.1795150 +5.0431470 +0.2794282 -4.2658382 +1.0327004
+2.7727573 -0.9414723 -0.5073091 +1.7590304 +0.1400677 -0.1802951 -0.1838388 -1.2047185 -25.6636241 -8.5835453
+1.3943685 +2.5297906 +0.3181724 +1.7915728 -0.0760342 -0.4203371 +26.6473645 -2.0962445 -0.6326423 +0.9937664
+1.2787994 -2.8230605 -5.4375736 +0.3029763 +0.0445003 +0.0190468 +11.3210911 +1.1432475 +5.3179159 -3.0609921
+1.9158823 +0.5982701 +1.2032234 -0.3586335 -0.6888126 -0.1596594 +1.6945621 +0.0339032 -19.4544845 -10.8150436
+1.1183782 -12.6747643 +1.8184190 -2.3180485 -2.4650389 -0.3488749 -0.6026284 -0.0210657 -0.3273026 -0.8276231
+1.8342265 -4.2737070 +0.5416666 +1.0891663 +0.0731910 -0.2293221 +24.3375609 -2.3794720 +3.7691048 +2.1731457
+0.1957585 -1.0560673 +0.9191353 +1.3437845 -0.1391022 -0.1374089 +23.2409290 -1.6830273 -1.4927909 -4.1484520
+1.9451390 -14.5277188 -0.5103593 -0.2207841 -1.2840293 -0.4561850 -0.2398734 -1.6285807 +0.6450146 -2.4920228
+1.3215446 -0.6548154 -1.7558459 +3.0866853 +0.0988486 -0.2114813 -2.4492146 -0.4200662 -19.4498095 -8.1824867
+1.4169132 -14.6566810 -1.0308984 +0.0492956 -0.6995477 -0.2219663 +2.3815082 +0.3344864 +0.7622095 +1.1009776
+2.9930203 -1.8232880 +0.4052493 +2.6705443 +0.2650989 -0.1252467 +6.1333501 +0.1277371 -18.8165975 -7.6955700
+1.3843595 -2.5591573 -1.2219950 +1.9028552 +0.2739194 -0.0976213 +0.8564864 +0.0317578 -23.0991916 -7.5466988
+2.1827650 -0.1405614 -5.4449353 +1.2301185 +0.7207145 +0.0163342 +9.7828010 +0.0728133 +4.3495338 -6.3720419
+1.3431822 -1.6419626 +0.6593701 +1.9292788 -0.9614479 -0.3193308 +21.9309815 -1.5519357 -0.6160653 +3.2006393
+2.5823967 -1.7857266 -0.0376832 +3.6000736 +0.8416032 -0.3192292 +24.4921420 -1.8279205 +1.7150252 +5.0393351
+2.1153828 -2.9956415 -0.6792260 +0.3570942 +0.7063925 -0.2900157 -0.7590530 +0.5886740 -21.7055136 -5.2225089
+1.8355111 -4.3763094 +0.9638405 +2.4301439 -0.1216341 -0.1749548 +5.5319763 -0.2923976 -20.8633251 -7.3577131
+1.6156184 -3.1089199 +0.1569258 +1.6468403 +1.2168409 -0.0258155 -0.5073672 +1.0038386 -20.5943226 -7.8256660
+6.1778686 +0.1556162 -0.5133218 +1.9840616 -0.8074598 -0.5228187 +5.3493322 +1.4680415 -6.8808994 +1.4418535
+1.8348799 -15.4538768 -2.8517104 +0.0411296 -1.1796300 -0.3167818 +3.4904006 -0.3598437 +1.9407187 +0.8906868
+0.8777050 +1.1928861 +0.0554918 +1.7243630 +0.6863562 -0.1659838 +4.6294161 -1.1135162 -24.2968315 -10.5436270
+1.2955308 -4.4735688 -4.0431081 +1.6933051 -0.5387893 -0.0124116 +8.3332109 +1.3255866 -0.4056017 -6.7103561
+6.7298238 +4.9254750 -0.5098861 +2.0445871 -0.6204737 -0.1711919 +2.8564129 -0.6496575 -8.5481850 -1.9099563
+0.7261272 -0.9721572 +0.1882858 +1.0811851 -0.1615341 -0.3406958 +22.7884660 -3.0815577 -0.2150103 +2.1747710
+2.0087655 -14.4467357 -1.8327079 -0.0045653 -1.6478445 -0.4146247 +0.7514282 -0.2556301 +1.3607829 -2.8827878
+1.8620421 -2.6880990 -5.4666723 +1.7233210 +0.6001321 +0.1143004 +14.7580939 +1.0786131 +1.9931983 -7.7331064
+2.1523843 -17.2989352 -0.3670966 -1.0841962 -1.6031292 -0.4511588 +0.9595099 -1.1528726 +0.0852863 -2.5275758
+7.4193074 -1.3194194 -2.0503795 +1.0695595 -0.4887175 -0.3782351 +2.9331594 -0.4075034 +4.1794893 -0.9347093
+0.1378321 -6.7523982 -4.2233191 +1.7383415 +0.2348731 +0.0292131 +9.6429877 +0.6746245 -4.7126489 -6.5448625
+2.3224887 -1.4708696 -3.6279950 -0.3578875 +0.2495977 -0.1518105 +17.0626828 +1.1016268 +2.1280513 -7.1215923
+1.0300175 -1.5459869 +0.6370719 +1.1410058 +0.5937777 -0.3040281 +6.5783160 -1.2973287 -25.8073010 -6.7344462
+1.5610919 -15.5196895 -1.6229864 -0.2972897 -1.5764556 -0.4374540 +0.1563512 -0.6973399 +0.7013466 +0.7496127
+6.6911592 +0.8538176 -0.6452104 +3.3138940 +0.1522830 -0.3018845 +8.4271958 +0.4774627 +1.6466040 +1.7946695
+7.8613729 +1.8216391 +0.7838713 +0.4899166 +0.4207029 -0.2994300 +3.1778621 +0.2724780 -2.0134064 +3.7774888
+1.2913377 -3.2157358 -4.3332328 -0.0379460 +0.4464030 -0.0812929 +14.2569175 +1.5360423 -4.8689768 -6.2244089
+2.1967035 -1.7542297 -4.2527370 +1.7197368 +1.9794895 -0.0832890 +11.3167122 +1.1128280 +0.9929266 -5.9724083
+1.4539214 -0.9129069 -0.8996456 +1.1513266 +0.4225485 -0.1278258 +0.7352834 +0.1935674 -22.7344723 -7.8308867
+1.5698450 -13.7263840 +0.1050905 -0.2273214 -1.8495163 -0.5133696 +2.0726573 -1.1776530 +0.6893386 -3.1989017
+1.4273081 +0.7726202 -0.1833060 +1.9214054 -0.6509211 -0.3012854 +24.9713350 -2.7989040 +1.2793177 -0.5413376
+6.5357271 -1.1426657 -0.0504882 +0.2888684 -0.3661861 -0.1205497 +2.8031828 -0.0559739 +2.0803670 +2.5200565
+2.0942148 -4.4444905 -1.4738975 +2.3675183 -0.3169460 -0.1527993 +27.3502466 -2.6932953 -3.3345500 +4.7605183
+1.6795365 -16.6743366 -1.7687062 +0.6929139 -1.0551302 -0.4132010 -1.0039256 -1.4662934 -2.5572191 +0.8454327
+1.8627833 -6.1793587 -5.5953719 +0.2394904 +0.1673004 -0.0456430 +10.9698960 +1.1417536 +4.2654640 -8.1776050
+1.2905127 -1.0632514 -0.1819795 +2.4382301 -0.4427703 -0.2042414 +25.0161032 -2.3755263 +0.5986285 +3.6517081
+2.2153097 -15.5900812 +0.0196111 -0.1074291 -1.1514680 -0.5203481 -6.2832401 -0.9801560 -4.4376105 +0.3778983
+2.4450781 -1.4706885 -5.2581286 +0.6000216 +0.5741494 +0.0348674 +9.7973019 +1.5883714 +2.9488621 -4.3809120
+1.6405514 -1.7012244 +0.0437149 +2.8596477 +1.0913741 -0.0803405 -1.1343641 -0.5850232 -23.8781071 -4.4199950
+2.2661468 +3.3453608 +0.2222788 +2.0006666 +1.1318439 -0.4041545 +22.4098178 -1.8613077 -6.1790560 +0.8211349
+1.3278122 -1.3587524 -0.3356148 +0.6734759 +0.7440348 -0.0051134 +0.8905631 -0.1547382 -20.8404972 -5.5382909
+1.0151694 -0.7947664 -0.3034546 +2.0758518 +0.0926387 -0.5959784 +24.5123033 -1.8776462 -2.6717800 +3.4963016
+0.9144009 -0.0022006 +0.6191919 +0.2976329 -0.4998555 -0.3640190 +4.9132015 -0.5428630 -21.6161827 -8.1257263
+1.9434660 -11.4531695 -1.1978296 -0.0290428 -1.5539906 -0.2389285 +4.7077349 -1.3793195 -3.9378446 -0.4119294
